interaction_id,visit_id,cat_id,type_id,duration_mins,staff_id,start_time,notes
26314,15558,11,1,38,5,10:55:00,
26315,15558,51,7,31,14,11:05:00,
26316,15559,15,2,24,11,10:17:00,
26317,15560,67,7,42,2,11:30:00,
26318,15560,1,3,29,1,11:24:00,
26319,15561,15,1,29,4,12:02:00,
26320,15562,11,7,14,6,15:13:00,
26321,15562,21,2,28,2,15:04:00,
26322,15562,61,8,45,7,15:08:00,
26323,15563,5,1,41,10,13:49:00,
26324,15563,67,3,44,12,13:40:00,
26325,15564,68,5,30,5,11:20:00,
26326,15565,44,2,10,14,14:20:00,
26327,15566,16,7,24,7,13:50:00,
26328,15566,30,7,46,10,13:22:00,
26329,15566,8,5,42,13,13:53:00,
26330,15567,73,2,30,14,14:15:00,
26331,15567,14,2,25,3,13:40:00,
26332,15568,50,1,26,3,09:52:00,
26333,15568,23,1,49,1,09:59:00,
26334,15569,28,4,33,4,10:55:00,
26335,15570,61,2,25,4,15:41:00,
26336,15570,17,8,40,3,15:34:00,
26337,15571,17,1,34,12,17:41:00,
26338,15572,69,7,31,3,13:37:00,
26339,15573,43,8,39,14,13:13:00,
26340,15574,1,5,37,3,10:39:00,
26341,15574,14,2,36,4,10:51:00,
26342,15575,56,5,42,1,16:26:00,
26343,15575,51,3,19,14,16:24:00,
26344,15575,60,6,22,10,16:21:00,
26345,15576,17,2,13,13,12:16:00,
26346,15577,1,8,35,12,16:21:00,
26347,15577,68,3,32,6,16:36:00,
26348,15577,42,7,31,2,15:56:00,
26349,15578,23,4,34,3,16:12:00,
26350,15578,21,7,28,12,16:18:00,
26351,15579,10,1,45,10,13:59:00,
26352,15579,16,2,16,2,13:21:00,
26353,15580,61,2,29,14,14:26:00,
26354,15580,1,7,17,11,14:19:00,
26355,15581,61,7,26,2,17:12:00,
26356,15581,11,8,26,10,17:17:00,
26357,15582,68,5,28,12,14:34:00,
26358,15582,5,1,32,12,14:40:00,
26359,15582,60,1,27,5,14:37:00,
26360,15583,34,7,29,10,11:06:00,
26361,15583,19,2,28,2,12:23:00,
26362,15584,42,8,38,7,14:41:00,
26363,15585,29,6,29,5,12:38:00,
26364,15585,28,2,16,13,12:36:00,
26365,15586,42,5,32,6,10:27:00,
26366,15587,34,4,37,14,15:29:00,
26367,15588,5,7,41,4,17:25:00,
26368,15588,23,1,29,6,17:19:00,
26369,15589,42,3,34,12,17:41:00,
26370,15589,71,3,13,13,16:54:00,
26371,15589,7,2,44,11,16:25:00,
26372,15590,53,8,33,7,14:42:00,
26373,15591,11,3,18,14,13:36:00,
26374,15591,17,4,28,14,12:52:00,
26375,15592,68,5,34,10,10:44:00,
26376,15592,57,2,23,6,10:41:00,
26377,15593,71,1,33,7,14:19:00,
26378,15594,68,8,28,7,15:14:00,
26379,15595,45,4,18,10,12:08:00,
26380,15596,60,5,24,5,10:19:00,
26381,15596,23,2,22,1,11:27:00,
26382,15597,51,8,32,6,12:29:00,
26383,15597,7,6,38,6,12:39:00,
26384,15598,30,1,15,2,13:45:00,
26385,15599,7,5,33,14,17:31:00,
26386,15599,45,4,32,4,16:25:00,
26387,15600,34,3,27,4,17:02:00,
26388,15600,20,8,21,2,16:51:00,
26389,15600,45,1,26,4,16:56:00,
26390,15601,59,1,29,2,13:52:00,
26391,15602,61,4,33,2,16:53:00,
26392,15603,10,6,27,14,13:02:00,
26393,15603,48,2,23,12,12:47:00,
26394,15603,62,2,27,4,13:04:00,
26395,15604,30,7,29,4,11:29:00,
26396,15604,5,1,37,3,11:08:00,
26397,15605,43,1,51,1,12:44:00,
26398,15605,71,8,15,7,12:32:00,
26399,15606,28,2,40,6,14:43:00,
26400,15606,73,4,29,7,14:23:00,
26401,15607,10,2,22,6,09:20:00,
26402,15608,42,4,29,6,13:44:00,
26403,15609,13,3,40,7,12:33:00,
26404,15610,62,3,31,5,14:05:00,
26405,15610,69,1,21,2,14:08:00,
26406,15611,5,8,27,13,12:13:00,
26407,15612,13,5,24,11,13:42:00,
26408,15613,67,5,18,13,11:11:00,
26409,15614,1,7,19,2,10:26:00,
26410,15614,8,5,29,3,09:55:00,
26411,15615,20,2,41,11,14:40:00,
26412,15615,51,3,14,7,14:12:00,
26413,15616,62,8,40,11,10:53:00,
26414,15616,13,2,30,2,10:23:00,
26415,15617,48,3,34,14,13:23:00,
26416,15617,23,7,43,12,12:53:00,
26417,15618,61,7,8,7,16:37:00,
26418,15619,45,1,36,14,14:08:00,
26419,15619,52,2,30,13,14:44:00,
26420,15620,1,5,31,7,12:59:00,
26421,15620,68,5,33,13,12:39:00,
26422,15621,15,6,25,4,15:24:00,
26423,15621,1,4,50,7,15:47:00,
26424,15622,44,8,6,10,12:07:00,
26425,15623,8,8,30,10,16:34:00,
26426,15623,68,5,30,12,16:37:00,
26427,15623,53,2,34,6,16:30:00,
26428,15624,16,8,28,10,10:56:00,
26429,15624,45,6,36,11,12:04:00,
26430,15625,38,5,27,5,10:58:00,
26431,15626,8,1,38,7,11:07:00,
26432,15627,17,7,27,2,11:57:00,
26433,15628,48,5,30,4,14:54:00,
26434,15628,57,3,25,7,14:47:00,
26435,15629,10,6,29,3,12:07:00,
26436,15629,56,3,32,12,12:41:00,
26437,15630,39,8,18,1,13:47:00,
26438,15631,69,4,41,4,11:43:00,
26439,15631,30,6,33,5,11:27:00,
26440,15632,21,8,29,12,10:34:00,
26441,15632,48,5,23,6,10:31:00,
26442,15632,52,1,25,5,10:50:00,
26443,15633,38,3,29,6,15:02:00,
26444,15634,50,3,27,3,17:11:00,
26445,15634,59,6,27,1,16:59:00,
26446,15634,15,3,22,10,17:02:00,
26447,15635,10,6,31,2,15:37:00,
26448,15635,45,2,36,2,16:11:00,
26449,15635,73,5,15,12,15:49:00,
26450,15636,29,4,29,12,10:52:00,
26451,15637,59,2,11,6,15:38:00,
26452,15637,43,3,43,5,15:04:00,
26453,15638,50,8,35,6,11:06:00,
26454,15639,16,3,16,14,14:37:00,
26455,15640,5,2,44,12,12:31:00,
26456,15640,34,1,27,10,12:06:00,
26457,15640,14,4,40,1,12:10:00,
26458,15641,15,3,19,12,10:14:00,
26459,15641,52,8,41,2,09:48:00,
26460,15642,60,1,21,3,16:41:00,
26461,15642,20,8,30,1,16:20:00,
26462,15643,68,6,23,12,12:13:00,
26463,15643,23,1,18,4,12:27:00,
26464,15644,14,4,21,7,09:54:00,
26465,15644,21,8,26,1,09:48:00,
26466,15645,52,3,21,3,09:25:00,
26467,15646,1,8,43,14,09:44:00,
26468,15647,68,8,27,4,15:01:00,
26469,15648,30,6,29,6,14:11:00,
26470,15649,29,4,33,13,09:39:00,
26471,15649,21,1,35,12,09:45:00,
26472,15650,65,3,20,6,15:38:00,
26473,15651,62,2,32,3,17:05:00,
26474,15652,20,2,37,13,11:37:00,
26475,15653,42,5,35,14,14:08:00,
26476,15654,71,8,29,11,15:20:00,
26477,15654,20,7,22,10,16:35:00,
26478,15654,21,4,26,12,16:14:00,
26479,15655,21,7,24,13,09:12:00,
26480,15656,62,6,37,11,17:40:00,
26481,15656,11,5,36,3,16:54:00,
26482,15657,13,5,40,13,10:43:00,
26483,15658,68,8,36,10,16:25:00,
26484,15658,38,6,30,5,15:52:00,
26485,15658,39,1,27,10,16:05:00,
26486,15659,43,7,48,1,13:52:00,
26487,15660,53,6,26,5,12:42:00,
26488,15661,13,8,29,12,12:09:00,
26489,15662,28,8,44,7,15:05:00,
26490,15662,62,5,29,2,15:47:00,
26491,15663,48,6,19,12,12:24:00,
26492,15664,56,5,24,4,15:57:00,
26493,15665,61,7,28,10,10:42:00,
26494,15665,28,2,24,10,10:41:00,
26495,15666,67,7,21,10,11:04:00,
26496,15666,17,3,42,1,10:25:00,
26497,15666,20,1,34,11,10:58:00,
26498,15667,44,2,27,7,12:02:00,
26499,15667,47,8,23,13,11:54:00,
26500,15668,73,4,9,6,14:14:00,
26501,15669,65,8,33,12,14:47:00,
26502,15669,62,5,13,1,14:35:00,
26503,15670,17,6,38,13,09:13:00,
26504,15670,57,8,15,10,09:34:00,
26505,15671,48,4,28,7,12:22:00,
26506,15671,62,2,28,5,11:51:00,
26507,15671,15,7,23,13,12:16:00,
26508,15672,30,3,34,1,15:58:00,
26509,15672,21,5,23,6,16:13:00,
26510,15673,30,6,38,10,12:50:00,
26511,15674,47,4,34,10,16:44:00,
26512,15675,8,6,31,5,12:15:00,
26513,15675,47,5,33,5,12:25:00,
26514,15676,51,6,27,13,12:37:00,
26515,15676,17,6,22,5,13:02:00,
26516,15677,28,3,25,12,12:53:00,
26517,15677,39,2,21,3,12:36:00,
26518,15678,19,2,29,13,17:08:00,
26519,15678,1,6,37,1,17:00:00,
26520,15678,61,7,32,7,17:09:00,
26521,15679,17,3,25,4,15:26:00,
26522,15680,13,2,41,13,16:41:00,
26523,15680,17,6,28,10,17:14:00,
26524,15680,5,1,21,1,17:07:00,
26525,15681,8,8,28,1,13:46:00,
26526,15681,44,5,38,5,14:07:00,
26527,15681,45,5,59,1,13:55:00,
26528,15682,1,4,37,13,12:44:00,
26529,15682,39,6,14,2,13:12:00,
26530,15683,61,8,37,4,16:46:00,
26531,15683,73,8,31,6,16:52:00,
26532,15684,15,8,18,13,15:27:00,
26533,15685,56,3,25,3,12:20:00,
26534,15685,61,1,26,13,12:14:00,
26535,15686,16,3,24,11,14:43:00,
26536,15686,11,3,27,11,15:31:00,
26537,15686,20,4,18,4,14:18:00,
26538,15687,14,3,15,4,16:36:00,
26539,15687,10,6,32,14,16:41:00,
26540,15688,48,8,29,12,16:54:00,
26541,15688,17,4,28,3,16:58:00,
26542,15688,5,3,39,11,17:07:00,
26543,15689,14,8,27,2,13:20:00,
26544,15689,21,8,27,3,13:33:00,
26545,15690,29,6,19,10,16:33:00,
26546,15691,20,3,29,12,15:50:00,
26547,15691,59,6,23,14,16:17:00,
26548,15692,23,2,17,1,14:33:00,
26549,15693,65,7,41,4,16:06:00,
26550,15694,57,4,31,11,16:42:00,
26551,15694,29,4,21,10,16:40:00,
26552,15695,57,3,20,13,13:49:00,
26553,15695,65,7,29,7,13:43:00,
26554,15696,67,3,30,7,16:56:00,
26555,15696,57,2,41,14,16:19:00,
26556,15697,5,5,39,6,13:57:00,
26557,15698,42,3,35,3,15:29:00,
26558,15698,19,3,33,6,15:40:00,
26559,15699,65,3,38,4,12:54:00,
26560,15699,53,4,24,11,13:01:00,
26561,15700,51,3,27,5,11:59:00,
26562,15701,71,6,17,7,16:40:00,
26563,15701,19,3,38,3,16:40:00,
26564,15701,14,5,21,6,16:29:00,
26565,15702,19,2,21,14,11:42:00,
26566,15703,8,1,37,4,10:37:00,
26567,15703,68,2,7,3,10:52:00,
26568,15704,61,6,21,1,16:54:00,
26569,15705,19,8,28,14,11:15:00,
26570,15705,71,8,14,5,11:13:00,
26571,15706,1,4,35,7,13:12:00,
26572,15706,11,6,29,4,13:36:00,
26573,15707,20,6,49,1,16:42:00,
26574,15708,43,2,29,1,12:49:00,
26575,15708,5,1,33,12,12:45:00,
26576,15708,1,8,36,5,12:37:00,
26577,15709,57,6,24,11,11:22:00,
26578,15710,21,3,38,6,13:37:00,
26579,15710,28,5,27,5,14:01:00,
26580,15711,43,8,44,14,18:05:00,
26581,15712,28,5,28,4,16:28:00,
26582,15712,48,6,22,13,15:49:00,
26583,15712,11,7,26,14,17:25:00,
26584,15713,17,8,25,12,16:39:00,
26585,15713,28,1,41,5,16:43:00,
26586,15714,16,3,15,1,13:59:00,
26587,15714,38,3,25,2,14:40:00,
26588,15715,67,3,33,7,14:34:00,
26589,15715,44,4,26,10,13:13:00,
26590,15716,48,4,31,7,09:48:00,
26591,15717,17,2,22,7,16:31:00,
26592,15718,53,3,16,6,09:50:00,
26593,15719,29,6,21,6,12:14:00,
26594,15719,57,3,25,13,12:27:00,
26595,15720,71,3,21,6,15:31:00,
26596,15720,20,6,47,6,15:17:00,
26597,15721,17,8,35,13,10:48:00,
26598,15722,13,1,30,2,10:39:00,
26599,15722,52,2,32,12,09:59:00,
26600,15723,67,5,28,6,17:18:00,
26601,15724,48,4,41,7,12:31:00,
26602,15724,11,2,26,1,12:32:00,
26603,15724,43,1,46,4,13:47:00,
26604,15725,50,6,37,3,13:35:00,
26605,15726,50,1,51,5,09:39:00,
26606,15726,62,3,17,1,10:20:00,
26607,15727,57,2,23,6,11:38:00,
26608,15728,43,4,22,6,14:12:00,
26609,15728,50,4,15,1,14:04:00,
26610,15728,15,5,40,5,13:30:00,
26611,15729,69,7,40,12,16:39:00,
26612,15729,59,5,19,11,17:40:00,
26613,15730,42,3,43,5,16:26:00,
26614,15730,69,1,40,6,15:02:00,
26615,15730,20,1,39,12,16:33:00,
26616,15731,21,3,29,14,11:05:00,
26617,15731,15,1,31,2,10:00:00,
26618,15732,38,6,25,14,16:34:00,
26619,15732,34,4,29,6,16:42:00,
26620,15732,15,7,29,7,16:36:00,
26621,15733,65,6,31,6,09:41:00,
26622,15733,53,2,20,14,09:45:00,
26623,15734,7,8,30,10,09:54:00,
26624,15734,47,7,21,6,10:44:00,
26625,15734,13,6,27,13,10:28:00,
26626,15735,7,8,33,3,16:58:00,
26627,15736,29,8,36,2,12:05:00,
26628,15736,1,1,12,3,12:17:00,
26629,15737,59,8,30,11,13:27:00,
26630,15737,14,6,15,1,13:47:00,
26631,15738,11,3,31,13,11:01:00,
26632,15739,69,2,19,3,11:40:00,
26633,15740,5,2,36,12,15:10:00,
26634,15741,19,1,41,1,11:46:00,
26635,15742,71,5,35,13,15:03:00,
26636,15743,52,3,21,4,11:33:00,
26637,15744,11,2,32,12,11:56:00,
26638,15744,59,7,13,5,10:44:00,
26639,15745,14,2,27,11,13:38:00,
26640,15746,61,1,28,6,14:19:00,
26641,15747,56,8,27,3,12:04:00,
26642,15747,34,6,28,13,11:52:00,
26643,15748,23,6,35,4,10:37:00,
26644,15749,5,1,38,10,17:06:00,
26645,15749,45,7,40,14,17:27:00,
26646,15750,38,7,27,4,11:52:00,
26647,15751,59,7,38,7,12:58:00,
26648,15751,52,1,21,12,12:49:00,
26649,15751,45,2,32,4,12:27:00,
26650,15752,42,6,28,10,13:50:00,
26651,15752,53,3,26,7,13:22:00,
26652,15752,47,5,37,6,12:22:00,
26653,15753,7,5,37,1,11:49:00,
26654,15754,52,5,42,7,12:53:00,
26655,15755,68,2,36,10,15:47:00,
26656,15756,20,1,37,14,16:56:00,
26657,15756,16,1,15,4,16:55:00,
26658,15757,62,8,12,13,13:55:00,
26659,15757,30,8,35,14,14:22:00,
26660,15758,21,7,17,12,12:33:00,
26661,15758,51,2,32,12,12:53:00,
26662,15759,73,7,29,14,10:09:00,
26663,15759,20,4,23,1,10:19:00,
26664,15760,23,6,30,14,15:09:00,
26665,15760,53,1,29,4,16:41:00,
26666,15761,57,5,31,12,12:13:00,
26667,15762,60,8,34,12,11:36:00,
26668,15763,68,4,35,13,14:06:00,
26669,15763,5,1,40,3,14:12:00,
26670,15763,39,6,11,12,14:11:00,
26671,15764,47,7,36,13,12:38:00,
26672,15764,23,6,25,2,12:34:00,
26673,15765,45,8,26,13,11:22:00,
26674,15766,65,7,27,6,09:30:00,
26675,15766,59,2,26,11,09:40:00,
26676,15766,10,7,33,3,09:14:00,
26677,15767,47,7,13,13,15:40:00,
26678,15768,71,2,27,1,09:17:00,
26679,15769,14,1,25,14,10:02:00,
26680,15770,15,1,34,4,13:56:00,
26681,15770,10,8,23,2,14:02:00,
26682,15771,38,4,31,14,14:42:00,
26683,15772,53,8,25,12,13:00:00,
26684,15773,38,5,18,14,15:38:00,
26685,15774,21,4,43,1,17:02:00,
26686,15774,34,4,33,14,17:26:00,
26687,15775,21,7,24,12,09:50:00,
26688,15776,56,1,44,6,11:14:00,
26689,15777,45,2,35,1,12:33:00,
26690,15777,38,6,18,7,12:22:00,
26691,15777,5,8,34,3,12:38:00,
26692,15778,60,5,30,10,10:25:00,
26693,15778,51,2,26,7,10:04:00,
26694,15778,42,4,36,12,10:47:00,
26695,15779,30,7,22,5,13:36:00,
26696,15779,73,8,27,10,13:10:00,
26697,15780,43,5,47,12,17:54:00,
26698,15781,13,8,40,14,11:20:00,
26699,15781,15,3,43,2,10:58:00,
26700,15781,10,2,27,4,11:04:00,
26701,15782,52,5,31,6,12:56:00,
26702,15782,71,2,30,10,12:52:00,
26703,15783,13,1,30,14,12:22:00,
26704,15783,29,6,30,4,12:44:00,
26705,15783,5,5,45,6,12:23:00,
26706,15784,15,3,42,13,14:37:00,
26707,15785,1,1,34,10,15:06:00,
26708,15785,39,3,22,5,15:15:00,
26709,15785,57,6,31,14,15:04:00,
26710,15786,38,2,14,10,16:12:00,
26711,15786,68,6,36,2,16:32:00,
26712,15787,57,1,19,13,12:47:00,
26713,15788,56,2,36,13,13:16:00,
26714,15788,34,6,28,4,13:35:00,
26715,15789,42,6,29,4,10:35:00,
26716,15789,28,3,52,1,10:56:00,
26717,15790,1,4,28,2,13:58:00,
26718,15790,14,7,26,1,13:30:00,
26719,15791,69,4,26,13,10:44:00,
26720,15791,14,2,36,11,10:39:00,
26721,15792,67,4,14,6,11:43:00,
26722,15793,52,2,25,4,13:03:00,
26723,15794,44,7,20,7,11:50:00,
26724,15794,50,5,30,3,11:53:00,
26725,15795,20,6,54,4,14:37:00,
26726,15796,15,7,21,1,09:44:00,
26727,15796,43,2,36,11,09:56:00,
26728,15797,23,2,21,5,15:24:00,
26729,15798,38,8,24,1,11:12:00,
26730,15798,39,4,19,4,10:44:00,
26731,15799,42,6,27,1,11:02:00,
26732,15800,44,3,33,13,12:13:00,
26733,15800,10,2,21,11,11:55:00,
26734,15801,29,3,19,13,17:24:00,
26735,15801,21,2,39,1,17:57:00,
26736,15802,43,4,21,14,09:13:00,
26737,15802,11,6,27,1,10:06:00,
26738,15803,45,8,33,3,16:59:00,
26739,15803,5,5,43,12,15:52:00,
26740,15803,47,3,31,3,16:35:00,
26741,15804,7,1,27,11,11:37:00,
26742,15805,14,7,27,3,16:42:00,
26743,15806,20,2,28,14,14:26:00,
26744,15806,7,2,33,5,14:31:00,
26745,15806,61,8,16,6,14:14:00,
26746,15807,62,2,15,13,11:39:00,
26747,15808,42,7,33,6,09:59:00,
26748,15808,30,7,26,7,09:49:00,
26749,15809,15,6,32,3,12:36:00,
26750,15810,38,1,26,5,14:24:00,
26751,15811,45,3,15,4,16:27:00,
26752,15811,7,3,25,4,16:12:00,
26753,15812,50,7,39,13,11:09:00,
26754,15812,62,1,53,2,10:45:00,
26755,15812,39,8,19,7,10:49:00,
26756,15813,73,1,26,14,11:42:00,
26757,15813,44,4,21,12,11:43:00,
26758,15813,7,4,34,14,11:10:00,
26759,15814,47,2,12,10,13:42:00,
26760,15814,28,2,50,12,13:18:00,
26761,15815,10,8,19,1,13:33:00,
26762,15815,34,4,35,11,12:51:00,
26763,15815,28,6,41,11,13:30:00,
26764,15816,42,2,30,13,13:10:00,
26765,15816,14,8,23,6,13:25:00,
26766,15817,29,2,24,13,14:49:00,
26767,15817,53,2,25,12,14:37:00,
26768,15818,1,8,17,6,17:37:00,
26769,15818,44,4,16,13,17:17:00,
26770,15818,50,6,24,4,17:19:00,
26771,15819,59,4,20,7,11:58:00,
26772,15819,47,7,14,14,11:57:00,
26773,15819,8,3,30,6,12:28:00,
26774,15820,10,7,21,2,13:58:00,
26775,15820,59,4,19,5,14:10:00,
26776,15820,73,5,19,6,14:18:00,
26777,15821,20,5,45,2,14:20:00,
26778,15821,8,5,32,12,14:35:00,
26779,15822,38,5,26,7,15:42:00,
26780,15823,17,8,35,7,17:17:00,
26781,15824,62,2,27,7,16:25:00,
26782,15824,44,2,23,5,16:40:00,
26783,15824,16,6,14,7,16:19:00,
26784,15825,23,4,37,2,10:15:00,
26785,15825,16,3,28,12,10:42:00,
26786,15826,60,8,42,13,11:49:00,
26787,15826,45,4,19,3,11:49:00,
26788,15826,15,7,25,4,11:43:00,
26789,15827,16,7,37,6,13:44:00,
26790,15828,51,3,28,2,14:30:00,
26791,15828,50,5,22,14,14:40:00,
26792,15829,15,2,36,11,11:39:00,
26793,15829,48,3,25,7,11:48:00,
26794,15830,28,7,33,13,13:19:00,
26795,15831,53,4,37,2,12:19:00,
26796,15832,47,2,32,10,09:20:00,
26797,15833,59,8,35,5,13:16:00,
26798,15834,14,2,29,5,10:19:00,
26799,15835,34,8,32,14,16:24:00,
26800,15836,14,4,27,4,12:22:00,
26801,15837,61,5,40,12,13:32:00,
26802,15837,52,5,30,4,13:31:00,
26803,15838,28,1,32,7,15:24:00,
26804,15839,13,2,27,10,09:59:00,
26805,15839,57,2,26,14,10:03:00,
26806,15840,20,6,47,4,15:09:00,
26807,15841,23,5,21,2,13:39:00,
26808,15842,38,2,18,6,13:04:00,
26809,15842,28,8,22,11,13:38:00,
26810,15843,20,1,43,1,10:07:00,
26811,15844,56,4,46,3,15:54:00,
26812,15845,13,8,33,4,12:37:00,
26813,15846,30,6,32,5,16:00:00,
26814,15846,56,1,27,12,15:46:00,
26815,15847,57,7,26,7,18:12:00,
26816,15847,48,8,21,12,18:15:00,
26817,15848,67,5,36,2,12:12:00,
26818,15848,68,5,31,10,11:58:00,
26819,15849,15,3,26,13,15:05:00,
26820,15849,56,3,44,14,14:01:00,
26821,15850,71,4,5,3,09:21:00,
26822,15851,67,8,16,1,10:08:00,
26823,15851,29,3,23,14,10:50:00,
26824,15852,61,7,36,13,17:12:00,
26825,15852,53,6,11,11,17:20:00,
26826,15852,29,3,15,11,17:41:00,
26827,15853,21,8,30,13,12:32:00,
26828,15854,43,7,38,1,09:31:00,
26829,15855,39,1,8,13,10:15:00,
26830,15855,42,1,18,2,09:40:00,
26831,15856,8,2,31,3,14:15:00,
26832,15857,65,1,32,5,11:46:00,
26833,15857,28,3,33,11,12:13:00,
26834,15858,69,6,39,6,12:05:00,
26835,15858,39,3,34,14,12:58:00,
26836,15858,34,5,37,5,12:07:00,
26837,15859,38,3,23,5,15:54:00,
26838,15859,29,8,17,10,16:15:00,
26839,15860,11,8,27,6,16:38:00,
26840,15860,23,2,31,2,16:22:00,
26841,15861,28,4,30,4,13:30:00,
26842,15862,21,1,34,6,11:30:00,
26843,15862,52,6,31,5,11:32:00,
26844,15863,69,8,46,3,13:39:00,
26845,15864,69,7,29,7,16:25:00,
26846,15864,59,8,17,12,16:49:00,
26847,15865,53,1,26,6,12:03:00,
26848,15865,48,8,20,1,11:42:00,
26849,15866,51,2,16,11,12:01:00,
26850,15867,65,2,20,6,15:40:00,
26851,15868,68,4,38,4,12:09:00,
26852,15868,10,6,40,5,11:55:00,
26853,15868,61,7,46,3,11:28:00,
26854,15869,62,2,22,1,15:16:00,
26855,15869,19,3,28,7,14:59:00,
26856,15870,53,1,40,3,10:52:00,
26857,15871,56,6,34,6,16:51:00,
26858,15871,15,3,20,7,17:07:00,
26859,15872,69,4,27,14,09:56:00,
26860,15872,73,4,33,7,10:14:00,
26861,15873,48,5,28,4,15:58:00,
26862,15874,16,2,38,14,13:07:00,
26863,15874,59,8,24,14,12:31:00,
26864,15874,42,5,35,3,13:50:00,
26865,15875,42,8,42,4,16:07:00,
26866,15875,73,7,37,10,16:06:00,
26867,15876,28,8,40,11,10:20:00,
26868,15876,73,2,25,14,10:25:00,
26869,15877,5,1,41,2,17:25:00,
26870,15878,59,7,36,1,14:54:00,
26871,15878,42,8,33,10,14:43:00,
26872,15879,11,4,37,5,12:26:00,
26873,15879,29,7,12,10,12:27:00,
26874,15880,34,3,35,14,12:19:00,
26875,15880,67,1,27,10,12:35:00,
26876,15881,50,2,19,2,12:37:00,
26877,15882,5,6,35,2,14:25:00,
26878,15882,34,7,33,13,13:28:00,
26879,15883,43,6,31,12,16:00:00,
26880,15883,5,8,12,3,16:20:00,
26881,15883,51,6,26,5,16:44:00,
26882,15884,5,4,32,6,14:17:00,
26883,15884,61,2,27,2,13:37:00,
26884,15884,21,8,44,5,14:16:00,
26885,15885,11,6,26,4,14:49:00,
26886,15886,30,7,21,12,15:53:00,
26887,15886,65,8,24,4,15:57:00,
26888,15887,23,1,40,10,17:11:00,
26889,15888,19,7,31,3,15:25:00,
26890,15888,57,7,26,6,15:35:00,
26891,15889,53,7,16,14,13:36:00,
26892,15890,47,7,17,6,12:44:00,
26893,15890,44,4,9,5,12:44:00,
26894,15891,56,8,24,3,11:58:00,
26895,15891,51,1,27,12,12:11:00,
26896,15892,20,7,31,10,14:49:00,
26897,15893,52,5,23,4,14:14:00,
26898,15893,19,6,25,4,14:50:00,
26899,15894,71,1,34,7,13:21:00,
26900,15894,62,6,35,11,11:41:00,
26901,15895,34,7,41,2,12:05:00,
26902,15895,39,7,20,13,12:33:00,
26903,15896,52,5,26,11,10:53:00,
26904,15897,10,3,30,2,16:41:00,
26905,15897,42,8,46,2,16:43:00,
26906,15898,48,8,26,10,16:11:00,
26907,15898,69,7,36,6,16:00:00,
26908,15899,39,1,25,1,14:44:00,
26909,15899,47,8,26,5,15:18:00,
26910,15900,56,3,37,13,13:51:00,
26911,15901,59,4,28,14,13:58:00,
26912,15901,65,2,40,12,13:05:00,
26913,15901,38,1,14,5,13:00:00,
26914,15902,17,5,37,11,10:00:00,
26915,15903,62,3,27,6,13:20:00,
26916,15903,43,7,41,7,13:53:00,
26917,15903,16,6,29,6,13:49:00,
26918,15904,68,6,27,13,09:41:00,
26919,15905,14,2,17,12,10:27:00,
26920,15906,16,8,21,5,14:42:00,
26921,15906,68,8,30,6,15:04:00,
26922,15907,17,8,50,10,10:17:00,
26923,15907,52,4,35,3,11:18:00,
26924,15907,29,6,29,1,10:12:00,
26925,15908,21,8,25,5,12:51:00,
26926,15908,16,6,20,7,13:01:00,
26927,15909,23,5,26,1,11:40:00,
26928,15909,67,7,28,6,11:27:00,
26929,15910,19,4,44,3,11:36:00,
26930,15910,39,1,23,14,10:26:00,
26931,15910,59,6,33,11,10:51:00,
26932,15911,39,6,30,6,09:46:00,
26933,15912,61,6,32,12,12:38:00,
26934,15912,11,5,25,10,13:08:00,
26935,15912,67,4,14,1,13:15:00,
26936,15913,38,7,28,13,10:56:00,
26937,15913,17,1,24,11,10:49:00,
26938,15914,23,4,34,5,16:12:00,
26939,15915,67,4,30,7,12:05:00,
26940,15916,39,1,18,4,11:47:00,
26941,15916,42,2,42,13,11:26:00,
26942,15917,30,6,23,13,12:16:00,
26943,15918,43,1,22,2,12:53:00,
26944,15919,53,5,24,13,10:50:00,
26945,15919,28,6,32,10,11:27:00,
26946,15919,67,5,18,7,11:17:00,
26947,15920,50,3,43,14,12:12:00,
26948,15921,34,8,40,11,11:31:00,
26949,15921,38,5,9,2,12:04:00,
26950,15922,71,1,16,13,11:38:00,
26951,15923,62,4,25,4,15:50:00,
26952,15924,68,4,33,4,13:20:00,
26953,15924,39,3,29,13,13:20:00,
26954,15924,16,1,17,13,13:56:00,
26955,15925,53,6,18,12,14:52:00,
26956,15926,65,3,44,5,15:43:00,
26957,15926,67,7,24,7,15:48:00,
26958,15926,71,4,32,12,15:44:00,
26959,15927,17,3,24,6,14:39:00,
26960,15928,39,4,35,6,17:14:00,
26961,15929,56,8,29,1,16:35:00,
26962,15930,7,2,27,12,15:00:00,
26963,15931,43,5,32,7,15:16:00,
26964,15931,59,3,34,13,15:19:00,
26965,15931,67,8,21,6,15:35:00,
26966,15932,28,3,39,12,10:34:00,
26967,15933,23,2,34,5,11:42:00,
26968,15933,67,1,31,6,11:57:00,
26969,15934,39,5,26,7,18:27:00,
26970,15935,60,6,19,13,13:16:00,
26971,15935,7,3,31,12,13:12:00,
26972,15936,19,3,38,6,11:08:00,
26973,15937,69,5,36,11,11:37:00,
26974,15938,38,3,26,5,14:53:00,
26975,15938,29,7,27,3,15:05:00,
26976,15939,8,7,31,1,12:36:00,
26977,15939,29,4,27,13,12:43:00,
